Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Square Shop,IITGC154,2,7.69,https://www.codechef.com/problems/IITGC154,Codechef,,,
Magic Prime,NCC8,2,57.14,https://www.codechef.com/problems/NCC8,Codechef,,,
Delicious Dishes,CHDISH,2,18.18,https://www.codechef.com/problems/CHDISH,Codechef,,,
Nobita punishment,COTR02,2,22.22,https://www.codechef.com/problems/COTR02,Codechef,,,
ACM vs CSES,GOOGOL06,2,15.38,https://www.codechef.com/problems/GOOGOL06,Codechef,,,
Securing Florence,KAN15RTC,2,66.67,https://www.codechef.com/problems/KAN15RTC,Codechef,,,
Picking Da Vinci successor,KAN15RTE,2,46.15,https://www.codechef.com/problems/KAN15RTE,Codechef,,,
Handling the explosives,KAN15RTJ,2,100,https://www.codechef.com/problems/KAN15RTJ,Codechef,,,
Fun With Cameras,BITCJ3,2,27.27,https://www.codechef.com/problems/BITCJ3,Codechef,,,
KUNAL AND HIS SRUJAN SCHEDULE,BIGOF02,2,33.33,https://www.codechef.com/problems/BIGOF02,Codechef,,,
AMIT AND HIS GIRLFRIENDS XOR GAME,BIGOF03,2,40,https://www.codechef.com/problems/BIGOF03,Codechef,,,
PALINDROMIC STRINGS,BIGOF06,2,100,https://www.codechef.com/problems/BIGOF06,Codechef,,,
Sharma and Palindrome,SHARMAJI,2,4.26,https://www.codechef.com/problems/SHARMAJI,Codechef,,,
Dhoom 4,COMR02,2,100,https://www.codechef.com/problems/COMR02,Codechef,,,
Diwali Lights,COMR03,2,66.67,https://www.codechef.com/problems/COMR03,Codechef,,,
Sachin and Sequences,SSEQ,2,18.18,https://www.codechef.com/problems/SSEQ,Codechef,,,
Grab A Ladder,ICD02,2,50,https://www.codechef.com/problems/ICD02,Codechef,,,
Caught Ya cheating,ICD03,2,66.67,https://www.codechef.com/problems/ICD03,Codechef,,,
Encrypt Me,ICD04,2,50,https://www.codechef.com/problems/ICD04,Codechef,,,
Haji and the crow,HAJI,2,45.45,https://www.codechef.com/problems/HAJI,Codechef,,,
Horror story,HSTRY,2,33.33,https://www.codechef.com/problems/HSTRY,Codechef,,,
Cracker,INLO02,2,11.11,https://www.codechef.com/problems/INLO02,Codechef,,,
Net Practice Session,INLO03,2,16.67,https://www.codechef.com/problems/INLO03,Codechef,,,
One Last Ride!,LASTRIDE,2,25,https://www.codechef.com/problems/LASTRIDE,Codechef,,,
Card Shuffling,SHUFFLE2,2,2.99,https://www.codechef.com/problems/SHUFFLE2,Codechef,,,
Cyclic Encryption,CYCENCR,2,25,https://www.codechef.com/problems/CYCENCR,Codechef,,,
Securing the Palace,GUARDS,2,50,https://www.codechef.com/problems/GUARDS,Codechef,,,
Fuzzy Addition,FUZZYADD,2,27.27,https://www.codechef.com/problems/FUZZYADD,Codechef,,,
Code Land,PRCNSR2,2,60,https://www.codechef.com/problems/PRCNSR2,Codechef,,,
The Field Trip,CLFIELD,2,33.33,https://www.codechef.com/problems/CLFIELD,Codechef,,,
SHINCHAN AND ACE,CSTRIKE1,2,40,https://www.codechef.com/problems/CSTRIKE1,Codechef,,,
Chef and Potatoes,CHEFPOT,2,66.67,https://www.codechef.com/problems/CHEFPOT,Codechef,,,
New Phone,NEWPH,2,100,https://www.codechef.com/problems/NEWPH,Codechef,,,
Hello,RGHW01,2,100,https://www.codechef.com/problems/RGHW01,Codechef,,,
Special,RGHW02,2,50,https://www.codechef.com/problems/RGHW02,Codechef,,,
Distorted Pascal Triangle,PASCAL,2,11.76,https://www.codechef.com/problems/PASCAL,Codechef,,,
Remove Errors,NU02,2,40,https://www.codechef.com/problems/NU02,Codechef,,,
Frequent Flyer,NYUFQFLY,2,50,https://www.codechef.com/problems/NYUFQFLY,Codechef,,,
DECRYPT,SLX03,2,50,https://www.codechef.com/problems/SLX03,Codechef,,,
Box Packers,INSOMB4,3,25,https://www.codechef.com/problems/INSOMB4,Codechef,,,
Falling Snow,INSOMB8,3,50,https://www.codechef.com/problems/INSOMB8,Codechef,,,
Removal,ARAN06,3,100,https://www.codechef.com/problems/ARAN06,Codechef,,,
Gastric Groan,RG204,3,37.5,https://www.codechef.com/problems/RG204,Codechef,,,
Gimmicks of the Great,RG206,3,37.5,https://www.codechef.com/problems/RG206,Codechef,,,
Gathering of the Great,KC202,3,20,https://www.codechef.com/problems/KC202,Codechef,,,
Place the balloon,L5,3,17.65,https://www.codechef.com/problems/L5,Codechef,,,
Wildcard Matching,L2,3,21.51,https://www.codechef.com/problems/L2,Codechef,,,
Finding Maximum,SNON01,3,11.67,https://www.codechef.com/problems/SNON01,Codechef,,,
Octagon Jumps,CB05,3,42.11,https://www.codechef.com/problems/CB05,Codechef,,,
HTML Tags,TECH10,3,4.48,https://www.codechef.com/problems/TECH10,Codechef,,,
Seating Arrangements,RUBIX2,3,35.71,https://www.codechef.com/problems/RUBIX2,Codechef,,,
Twin Primes,TGPA02,3,4.44,https://www.codechef.com/problems/TGPA02,Codechef,,,
TREE,DSPC308,3,100,https://www.codechef.com/problems/DSPC308,Codechef,,,
Farhans Football,ARFF,3,50,https://www.codechef.com/problems/ARFF,Codechef,,,
Tree Sum,TRSUM,3,21.43,https://www.codechef.com/problems/TRSUM,Codechef,,,
Building Ports,AVISKR03,3,11.54,https://www.codechef.com/problems/AVISKR03,Codechef,,,
Icarus GO,ICGO,3,50,https://www.codechef.com/problems/ICGO,Codechef,,,
Military patrol,IOPC1105,3,17.65,https://www.codechef.com/problems/IOPC1105,Codechef,,,
Ski slopes,IOPC1113,3,60,https://www.codechef.com/problems/IOPC1113,Codechef,,,
Place-name game,IOPC1114,3,25,https://www.codechef.com/problems/IOPC1114,Codechef,,,
The Route,A001,3,20,https://www.codechef.com/problems/A001,Codechef,,,
CHESSBOARD,DLCT04,3,44.44,https://www.codechef.com/problems/DLCT04,Codechef,,,
Selecting DreamSpark Volunteers,DSPCXI05,3,42.86,https://www.codechef.com/problems/DSPCXI05,Codechef,,,
The Key,A002,3,50,https://www.codechef.com/problems/A002,Codechef,,,
The Mother-ship,A003,3,37.5,https://www.codechef.com/problems/A003,Codechef,,,
Bhaskaracharya TriMurthy,DSPATNA3,3,30.77,https://www.codechef.com/problems/DSPATNA3,Codechef,,,
Area,RGPVR201,3,83.33,https://www.codechef.com/problems/RGPVR201,Codechef,,,
Customer,RGPVR203,3,22.73,https://www.codechef.com/problems/RGPVR203,Codechef,,,
Similar Triangles,CFR201,3,66.67,https://www.codechef.com/problems/CFR201,Codechef,,,
Circle Break,CRBREAK,3,44.44,https://www.codechef.com/problems/CRBREAK,Codechef,,,
Utopia strikes back,IOPC1212,3,9.68,https://www.codechef.com/problems/IOPC1212,Codechef,,,
Hardware upgrade,IOPC1200,3,7.89,https://www.codechef.com/problems/IOPC1200,Codechef,,,
Problem3,PRIM3,3,66.67,https://www.codechef.com/problems/PRIM3,Codechef,,,
The FarmLand Ways,CRNM1206,3,40,https://www.codechef.com/problems/CRNM1206,Codechef,,,
Lets Cross The Paths,CDS001,3,28.57,https://www.codechef.com/problems/CDS001,Codechef,,,
Telephone Tangles,CDS007,3,100,https://www.codechef.com/problems/CDS007,Codechef,,,
Virtual Friends,FP08,3,57.14,https://www.codechef.com/problems/FP08,Codechef,,,
The Dirty Experiment,PRAYAS05,3,13.04,https://www.codechef.com/problems/PRAYAS05,Codechef,,,
Flames,CW07,3,10.71,https://www.codechef.com/problems/CW07,Codechef,,,
Martian Football Tournament,IITI01,3,15.79,https://www.codechef.com/problems/IITI01,Codechef,,,
Maximum Jewels,T01,3,22.22,https://www.codechef.com/problems/T01,Codechef,,,
Cooking Time,TSX01,3,12.5,https://www.codechef.com/problems/TSX01,Codechef,,,
Design,R202,3,50,https://www.codechef.com/problems/R202,Codechef,,,
Intersecting Triangles,R203,3,44.44,https://www.codechef.com/problems/R203,Codechef,,,
Merge Preferences,MPREF,3,37.5,https://www.codechef.com/problems/MPREF,Codechef,,,
Mixing the Ingredients,DISHMIX,3,40,https://www.codechef.com/problems/DISHMIX,Codechef,,,
Repeating Decimal Problem,REPDEC,3,20,https://www.codechef.com/problems/REPDEC,Codechef,,,
Denethors Decryption of Dequeue permutations,DQPERMS,3,41.67,https://www.codechef.com/problems/DQPERMS,Codechef,,,
Sequence,P1306,3,42.86,https://www.codechef.com/problems/P1306,Codechef,,,
Chef Numbers,NITA03,3,21.43,https://www.codechef.com/problems/NITA03,Codechef,,,
Binary Chef is a big Hit,LPUACE02,3,21.05,https://www.codechef.com/problems/LPUACE02,Codechef,,,
Girl Trouble,CRNM1302,3,25,https://www.codechef.com/problems/CRNM1302,Codechef,,,
Algebric problem,DS22,3,75,https://www.codechef.com/problems/DS22,Codechef,,,
Surrogate Disaster,DS24,3,85.71,https://www.codechef.com/problems/DS24,Codechef,,,
Manav Rachna Zoo,MRIU8,3,44.44,https://www.codechef.com/problems/MRIU8,Codechef,,,
Strong and Weak,STRONG,3,57.14,https://www.codechef.com/problems/STRONG,Codechef,,,
MAGIC LANGUAGE,BC1,3,33.33,https://www.codechef.com/problems/BC1,Codechef,,,
CID vs Terrorists,P1313,3,15.15,https://www.codechef.com/problems/P1313,Codechef,,,
Dwarf City of Moria,CDOLP3,3,60,https://www.codechef.com/problems/CDOLP3,Codechef,,,
Chocolates,IOPC13K,3,80,https://www.codechef.com/problems/IOPC13K,Codechef,,,
Counting Subtrees,IOPC13S,3,30,https://www.codechef.com/problems/IOPC13S,Codechef,,,
A Programming Duel,IITI10,3,42.86,https://www.codechef.com/problems/IITI10,Codechef,,,
Adjacency Sort,SAARC01,3,70,https://www.codechef.com/problems/SAARC01,Codechef,,,
Divisor Jumping,SAARC02,3,12,https://www.codechef.com/problems/SAARC02,Codechef,,,
ZooZooland Water Shortage,CDZ1302,3,37.5,https://www.codechef.com/problems/CDZ1302,Codechef,,,
Transforming Expressions,CDME05,3,100,https://www.codechef.com/problems/CDME05,Codechef,,,
Wow Product,WOWPRO,3,7.5,https://www.codechef.com/problems/WOWPRO,Codechef,,,
Last Number,LN,3,2.33,https://www.codechef.com/problems/LN,Codechef,,,
Problem 1,IIITBH10,3,23.81,https://www.codechef.com/problems/IIITBH10,Codechef,,,
Dogs and Monkeys,CODEIT2,3,30.77,https://www.codechef.com/problems/CODEIT2,Codechef,,,
After Party Effects!,CODEIT7,3,23.08,https://www.codechef.com/problems/CODEIT7,Codechef,,,
Canteen,PC03,3,46.15,https://www.codechef.com/problems/PC03,Codechef,,,
PRIME-QUINE,PRQUIN,3,27.27,https://www.codechef.com/problems/PRQUIN,Codechef,,,
Matrix Tranpose,MTRANS,3,23.53,https://www.codechef.com/problems/MTRANS,Codechef,,,
"Question to Life, Universe and Everything",XLIFE,3,8.11,https://www.codechef.com/problems/XLIFE,Codechef,,,
Willy Wonka and Candies,REN2013B,3,17.5,https://www.codechef.com/problems/REN2013B,Codechef,,,
Android #18,REN2013E,3,33.33,https://www.codechef.com/problems/REN2013E,Codechef,,,
Pizza,SP03,3,42.86,https://www.codechef.com/problems/SP03,Codechef,,,
Coprime Pairs,COPRIME,3,18.18,https://www.codechef.com/problems/COPRIME,Codechef,,,
Add and Compute Path,IOPC14B,3,22.58,https://www.codechef.com/problems/IOPC14B,Codechef,,,
Sweets Problem,IOPC14L,3,23.08,https://www.codechef.com/problems/IOPC14L,Codechef,,,
Crazy Boy,CRANCBOY,3,27.27,https://www.codechef.com/problems/CRANCBOY,Codechef,,,
DeoriaTheGreatMall,IGNUS14C,3,75,https://www.codechef.com/problems/IGNUS14C,Codechef,,,
Notorious Gunner,TR001,3,42.86,https://www.codechef.com/problems/TR001,Codechef,,,
Counting Trees,IOPC14Q,3,14.29,https://www.codechef.com/problems/IOPC14Q,Codechef,,,
BTNUMBER,CI1,3,27.27,https://www.codechef.com/problems/CI1,Codechef,,,
Stepping-Stones,JMI01,3,10.81,https://www.codechef.com/problems/JMI01,Codechef,,,
Cersei and Her Energy Game,COD08,3,100,https://www.codechef.com/problems/COD08,Codechef,,,
Dont fall jennifer!,COG14B,3,23.08,https://www.codechef.com/problems/COG14B,Codechef,,,
Little Chefs Team,TUX02,3,52.17,https://www.codechef.com/problems/TUX02,Codechef,,,
Balloon Fight,PROM01,3,42.86,https://www.codechef.com/problems/PROM01,Codechef,,,
Rectangles,RECT,3,42.86,https://www.codechef.com/problems/RECT,Codechef,,,
Nunnalys Test,LELOUCH3,3,75,https://www.codechef.com/problems/LELOUCH3,Codechef,,,
Funny Number,FUNN,3,33.33,https://www.codechef.com/problems/FUNN,Codechef,,,
Golden Pyramid,GPYRD,3,33.33,https://www.codechef.com/problems/GPYRD,Codechef,,,
Volcano,CREDVOLC,3,20,https://www.codechef.com/problems/CREDVOLC,Codechef,,,
Convert the Expression,CDM01,3,17.65,https://www.codechef.com/problems/CDM01,Codechef,,,
Playing With Rectangles,CDSE04,3,75,https://www.codechef.com/problems/CDSE04,Codechef,,,
Petr and Snake,CRNGPTRS,3,75,https://www.codechef.com/problems/CRNGPTRS,Codechef,,,
Encrypt,KJCB01,3,37.5,https://www.codechef.com/problems/KJCB01,Codechef,,,
Racing Competition,RACING,3,50,https://www.codechef.com/problems/RACING,Codechef,,,
APP DEVELOPER DILEMMA,CW3,3,36.36,https://www.codechef.com/problems/CW3,Codechef,,,
Travelling Nomad,CM1403,3,35.71,https://www.codechef.com/problems/CM1403,Codechef,,,
Cracker shops,ACM14KG1,3,9.68,https://www.codechef.com/problems/ACM14KG1,Codechef,,,
Candy Rush,CAN1,3,15.79,https://www.codechef.com/problems/CAN1,Codechef,,,
Getting to X,SCOREX,3,23.08,https://www.codechef.com/problems/SCOREX,Codechef,,,
Opening Pair,AMR14H,3,30,https://www.codechef.com/problems/AMR14H,Codechef,,,
Artist Rivalry,AMR14J,3,12.82,https://www.codechef.com/problems/AMR14J,Codechef,,,
P08,MPS08,3,75,https://www.codechef.com/problems/MPS08,Codechef,,,
Prime and its multiples,PRDIV,3,13.64,https://www.codechef.com/problems/PRDIV,Codechef,,,
Chef and Daughter,CDVA1510,3,41.18,https://www.codechef.com/problems/CDVA1510,Codechef,,,
Teacher Troubles!,TTEACH,3,44.44,https://www.codechef.com/problems/TTEACH,Codechef,,,
Getting Flowers,ALFZ01,3,15.79,https://www.codechef.com/problems/ALFZ01,Codechef,,,
Alien Numbers,ALNUM,3,46.15,https://www.codechef.com/problems/ALNUM,Codechef,,,
Cats of Schrodinger,ACMICL2,3,36.36,https://www.codechef.com/problems/ACMICL2,Codechef,,,
Hacking the Random Generator,ACMICL4,3,26.67,https://www.codechef.com/problems/ACMICL4,Codechef,,,
Exam time,CDMU05,3,18.75,https://www.codechef.com/problems/CDMU05,Codechef,,,
Soduko Checker,PCSC9,3,20.69,https://www.codechef.com/problems/PCSC9,Codechef,,,
The Last Attempt,BIT1505,3,29.63,https://www.codechef.com/problems/BIT1505,Codechef,,,
Mathematics Genius,MATHS,3,4.92,https://www.codechef.com/problems/MATHS,Codechef,,,
Chef and Lottery Numbers,PRIMPAL,3,30,https://www.codechef.com/problems/PRIMPAL,Codechef,,,
PJ and Snake,SNAKE,3,100,https://www.codechef.com/problems/SNAKE,Codechef,,,
Continents in Sea,COUNTC,3,75,https://www.codechef.com/problems/COUNTC,Codechef,,,
Chefs Strings,KJCC03,3,40,https://www.codechef.com/problems/KJCC03,Codechef,,,
Cakewalk in Tree Land,IOPC15D,3,16.67,https://www.codechef.com/problems/IOPC15D,Codechef,,,
Fibonacci Wars I,IOPC15I,3,17.65,https://www.codechef.com/problems/IOPC15I,Codechef,,,
Mauka Mauka,INC3,3,10.87,https://www.codechef.com/problems/INC3,Codechef,,,
Interviews,DCL2015H,3,42.86,https://www.codechef.com/problems/DCL2015H,Codechef,,,
Groups,DCL2015I,3,37.5,https://www.codechef.com/problems/DCL2015I,Codechef,,,
Malcolm and Cards,CDMN04,3,18.75,https://www.codechef.com/problems/CDMN04,Codechef,,,
Cheap Publicity,INC5,3,13.04,https://www.codechef.com/problems/INC5,Codechef,,,
Counter Gears,OMMI04,3,100,https://www.codechef.com/problems/OMMI04,Codechef,,,
Security Deposit,COWA7,3,35.71,https://www.codechef.com/problems/COWA7,Codechef,,,
Rohan and Gold Business,CDOUT1,3,44.44,https://www.codechef.com/problems/CDOUT1,Codechef,,,
Translate,CONV01,3,100,https://www.codechef.com/problems/CONV01,Codechef,,,
Sucho and his Students,CDOUT6,3,37.5,https://www.codechef.com/problems/CDOUT6,Codechef,,,
Akash and MS,AKASHPRB,3,30,https://www.codechef.com/problems/AKASHPRB,Codechef,,,
Snow Leopard and his funny list of videos,SNOWLIST,3,100,https://www.codechef.com/problems/SNOWLIST,Codechef,,,
Powers Of Powers,POWHIKE,3,37.5,https://www.codechef.com/problems/POWHIKE,Codechef,,,
Counting Primes,CNTPRIME,3,8.33,https://www.codechef.com/problems/CNTPRIME,Codechef,,,
Band and their concert,ICLFIN05,3,26.67,https://www.codechef.com/problems/ICLFIN05,Codechef,,,
Number game,COTR05,3,27.27,https://www.codechef.com/problems/COTR05,Codechef,,,
Ryski and his Girlfriend,FIGHT,3,40,https://www.codechef.com/problems/FIGHT,Codechef,,,
Accommodating tribal clans,KAN15RTB,3,37.5,https://www.codechef.com/problems/KAN15RTB,Codechef,,,
Find Most Repeated Character,MAXRCHR,3,14.29,https://www.codechef.com/problems/MAXRCHR,Codechef,,,
Spiral Form,SPIRAL,3,100,https://www.codechef.com/problems/SPIRAL,Codechef,,,
Reunion 2016,REUNION,3,33.33,https://www.codechef.com/problems/REUNION,Codechef,,,
PRIME OBSESSION,PRIMEOB,3,11.27,https://www.codechef.com/problems/PRIMEOB,Codechef,,,
Alternating characters,COMR01,3,100,https://www.codechef.com/problems/COMR01,Codechef,,,
Magical Number,ICD01,3,75,https://www.codechef.com/problems/ICD01,Codechef,,,
Tom and Jerry,TOMMY,3,42.86,https://www.codechef.com/problems/TOMMY,Codechef,,,
Chefs election campaign,PRDEL,3,60,https://www.codechef.com/problems/PRDEL,Codechef,,,
Superlucky Numbers,CLCO02,3,18.75,https://www.codechef.com/problems/CLCO02,Codechef,,,
Digit wise operator,DIGIT,3,50,https://www.codechef.com/problems/DIGIT,Codechef,,,
The Campus chapter effect,CHAP,3,100,https://www.codechef.com/problems/CHAP,Codechef,,,
The Silk trade,SILK,3,100,https://www.codechef.com/problems/SILK,Codechef,,,
Cheeku And Arrays,CCCB03,3,60,https://www.codechef.com/problems/CCCB03,Codechef,,,
Attack of the Bugs,BUGATACK,3,25,https://www.codechef.com/problems/BUGATACK,Codechef,,,
Randhir and his birthday party,DUPSUM,3,57.14,https://www.codechef.com/problems/DUPSUM,Codechef,,,
Help Monika,CDBSTR03,3,27.78,https://www.codechef.com/problems/CDBSTR03,Codechef,,,
Tournament Divisions,TDIV,3,33.33,https://www.codechef.com/problems/TDIV,Codechef,,,
Romil and keyboard,IETPC01,3,30,https://www.codechef.com/problems/IETPC01,Codechef,,,
MaxProfit,RGHW06,3,60,https://www.codechef.com/problems/RGHW06,Codechef,,,
Position,RGHW05,3,100,https://www.codechef.com/problems/RGHW05,Codechef,,,
Prime Lock,NYUPLOCK,3,25,https://www.codechef.com/problems/NYUPLOCK,Codechef,,,
Quick-Math Quiz,NEXUS03,3,17.14,https://www.codechef.com/problems/NEXUS03,Codechef,,,
Wonderful Strings,KOKT05,3,21.43,https://www.codechef.com/problems/KOKT05,Codechef,,,
I for Insomnia,INSOMB3,4,14.63,https://www.codechef.com/problems/INSOMB3,Codechef,,,
An extraordinary Physics Test,KC04,4,7.14,https://www.codechef.com/problems/KC04,Codechef,,,
The Legend Lives On!,KC204,4,6.59,https://www.codechef.com/problems/KC204,Codechef,,,
Distorted Palindrome,ENCD12,4,30,https://www.codechef.com/problems/ENCD12,Codechef,,,
BOXES,QCJ1,4,35.71,https://www.codechef.com/problems/QCJ1,Codechef,,,
COOKIES,QCJ3,4,34.48,https://www.codechef.com/problems/QCJ3,Codechef,,,
Square It Up,AD5,4,100,https://www.codechef.com/problems/AD5,Codechef,,,
AppleTrees,DPC201,4,88.89,https://www.codechef.com/problems/DPC201,Codechef,,,
Bio-HRQ-Comparator,DPC202,4,83.33,https://www.codechef.com/problems/DPC202,Codechef,,,
A Numbers Game,ICODER1,4,17.39,https://www.codechef.com/problems/ICODER1,Codechef,,,
Magic Matrix,CYW03,4,13.33,https://www.codechef.com/problems/CYW03,Codechef,,,
Decryption,CF01,4,37.5,https://www.codechef.com/problems/CF01,Codechef,,,
Slow Growing Bacteria,AVISKR04,4,8.93,https://www.codechef.com/problems/AVISKR04,Codechef,,,
Engineering Phobia,RG04,4,44.44,https://www.codechef.com/problems/RG04,Codechef,,,
Problem6,NEURONE3,4,62.5,https://www.codechef.com/problems/NEURONE3,Codechef,,,
Snaky Numbers,SNAKENUM,4,38.46,https://www.codechef.com/problems/SNAKENUM,Codechef,,,
Virus,ENCODE11,4,33.33,https://www.codechef.com/problems/ENCODE11,Codechef,,,
Higher Exponent Sums,HES,4,23.81,https://www.codechef.com/problems/HES,Codechef,,,
Classify,DSPATNA2,4,13.33,https://www.codechef.com/problems/DSPATNA2,Codechef,,,
Magic is in the air,CD103,4,36.36,https://www.codechef.com/problems/CD103,Codechef,,,
MERGING RIVERS,AI04,4,22.58,https://www.codechef.com/problems/AI04,Codechef,,,
Pattern,CFR304,4,50,https://www.codechef.com/problems/CFR304,Codechef,,,
Collect Game,CLTGAME,4,21.05,https://www.codechef.com/problems/CLTGAME,Codechef,,,
The numbers game,IOPC1211,4,50,https://www.codechef.com/problems/IOPC1211,Codechef,,,
Corruption again,IOPC1216,4,62.5,https://www.codechef.com/problems/IOPC1216,Codechef,,,
The Flames Calculation,IG01,4,9.76,https://www.codechef.com/problems/IG01,Codechef,,,
The Forbidden Path,IG03,4,53.33,https://www.codechef.com/problems/IG03,Codechef,,,
